Date,Tweet,Stock Name,Company Name
Sat Feb 15 23:05:10 +0000 2025,Trading stats from today's session: $AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU,MSFT,Microsoft
Sat Feb 15 22:19:21 +0000 2025,@StocksToTrade Find the company that gets their money not from organic sales but from big funders and the govt(all of those including $META $MSFT ) that’s what you long,MSFT,Microsoft
Sun Feb 16 19:02:46 +0000 2025,"️ 40 Years of Innovation, from IBM to AI Microsoft is no longer just an OS. It's a giant spanning gaming (Minecraft, Blizzard), cloud, messengers, and cutting-edge AI. In 40 years, the world has changed, and Microsoft has become an integral part of it. Currently, $MSFT",MSFT,Microsoft
Sun Feb 16 15:53:28 +0000 2025,"$MSFT is riding on the edge of this line. $SPX looks primed for a new highs, $AAPL bounced from a similar line, $META ATH's. Does that mean Microsoft will catch up? I will buy some this week. High R/R.",MSFT,Microsoft
Sun Feb 16 18:04:41 +0000 2025,"$COMPQ Nasdaq farther away from 65MonthMA, still not the parabolic like 1998-2000. The longer markets grind higher along the upper trendline, higher the chances of a blow off top &amp; then eventual crash back to 65MonthMA. $QQQ $NASDAQ $SPY $AAPL $TSLA $NVDA $MSFT $AMZN",MSFT,Microsoft
Sun Feb 16 18:37:58 +0000 2025,"$COMPQ Comparison of 1998-2000 &amp; today. Nov1999 broke above the channel &amp; ran from 3300 to 5100, 55% in 4 months! Similarly today Nasdaq needs to close clearly above this monthly consolidation to start the blow off phase. $QQQ $NASDAQ $SPY $AAPL $TSLA $NVDA $MSFT $AMZN $GOOGL",MSFT,Microsoft
Sun Feb 16 15:33:06 +0000 2025,#AI Powered Sunday Data Stream from - We Make Our Own Data on the Fly! $AAPL $NVDA $PLTR $NBIS $SPY $MSFT $JTAI,MSFT,Microsoft
Sun Feb 16 18:51:54 +0000 2025,"PROUD AMERICAN... WE KICK A$$ &amp; TAKE NAMES . These Canadians R LUCKY WE BLACKS from HOOD, don't know how to play HOCKEY!!!!!!!!!! . $TSLA $QQQ $NFLX BTC Bitcoin $AAPL $SNOW $META $ARKK $GOOG $AMD $AVGO $MSFT $AMZN Trump &amp; Republicans &amp; Democrats MAGA",MSFT,Microsoft
Sun Feb 16 23:07:00 +0000 2025,$MSFT - Microsoft is well-diversified with revenue from: Azure Cloud (~$100B annual revenue) Office 365 &amp; Windows (recurring revenue streams) AI investments (OpenAI partnership) Microsoft’s cloud dominance makes it one of the strongest large-cap stocks today. Does MSFT still,MSFT,Microsoft
Sun Feb 16 19:25:00 +0000 2025,"Most people let fear stop them from investing. The ones who succeed? They learn, take action, and surround themselves with the right community. Join us and level up $SPY $SPX $QQQ $TSLA $NVDA $ARM $AMD $TSM $SMCI $PLTR $AAPL $MSFT $COIN $MSTR $BABA",MSFT,Microsoft
Sun Feb 16 17:57:29 +0000 2025,$MSFT Dark Pool Levels... From last week: $411.44 $409.04 $410.54 $406.31 $408.43,MSFT,Microsoft
Sun Feb 16 23:33:14 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,MSFT,Microsoft
Sun Feb 16 12:42:02 +0000 2025,Time for a portfolio update! Took a break from X for a bit so I thought I’d update you all on my allocations now! 1. $COST 11.84% 2. $AMZN 10.92% 3. $MA 9.91% 4. $MSFT 9.72% 5. $GOOGL 9.40% 6. $MSCI 9.32% 7. $CRM 9.27% 8. $SPGI 5.64% 9. $AXP 4.56% 10 $INTU 4.26% 11. $AAPL 4.15%,MSFT,Microsoft
Sun Feb 16 15:37:01 +0000 2025,@TradeBrigadeCo $MSFT big bottom reversal play from this coil formation should come very soon.... first target downmoving 50ma around 427....,MSFT,Microsoft
Sun Feb 16 19:45:58 +0000 2025,Want To #Trade Without Stress? ✅ No consistency rules ✅ Withdraw from Day-1 Code: SUMMER40 = 50% OFF + NO FEES $NDX $NKD $DAX $GOOGL $MSFT $AMZN $BABA $NFLX $PLTR $TSLA $GME $INTC $MRNA $EH $FAAS $BZAI $HOOD $SERV $NBIS $GDS $TTD $RTY $YM $GC,MSFT,Microsoft
Sun Feb 16 02:16:10 +0000 2025,You can build a strong portfolio by picking from these top stocks: AI &amp; Chips | $AVGO $AMD $NVDA ☁️ Cloud &amp; Software | $CRM $MSFT $ORCL Fintech | $NU $SOFI $DLO Healthcare | $UNH $VRTX ️ E-commerce | $SHOP $SE $EBAY ₿ Crypto &amp; Blockchain | $COIN $RIOT Big Data &amp; AI,MSFT,Microsoft
Sun Feb 16 13:38:31 +0000 2025,MAG 7 collectively still constructive and flagging -observation TSI/RSI has flipped from boolish to neutral indicative that the masses are fishing in other ponds at the moment $AMZN $GOOGL $MSFT $META $NVDA $NFLX $TSLA,MSFT,Microsoft
Sun Feb 16 23:53:06 +0000 2025,Trading stats from today's session: $AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU,MSFT,Microsoft
Sun Feb 16 07:15:44 +0000 2025,@QualityInvest5 $AMZN is a better buy over $MSFT purely from the fact that it’s growing 2x faster in revenue and 3x faster in EPS/FCF,MSFT,Microsoft
Sun Feb 16 10:02:46 +0000 2025,how can i send my USDT From Okx wallet to binance ? $pegy $AAPL $SPY $COIN $AMZN $MDWD $PLTR $MSFT $UP $KOSS $ANVS $META $DXYZ $ZONE $TSLA $NVDA $GME $DJT $MULN $QQQ $SPY $DIA $QQQ $IWM $AMZN $GME $SOFI $MSFT $AAPL $TSLA $GRND $SPCE $UTHR #Crypto #Bitcoin #BTC #TRX,MSFT,Microsoft
Mon Feb 17 02:20:17 +0000 2025,"$MSFT is marking its 50th anniversary this year . Established in 1975 by Bill Gates and Paul Allen, check out this insightful image from @Quartr_App illustrating its journey from going public in 1986 to reaching a $3T+ market cap. $LICN $DXST $CLRB $ADTX $HOLO $RIME $TC $FBGL",MSFT,Microsoft
Mon Feb 17 17:25:56 +0000 2025,"""Tech Giants 2/2"" Feb 17th -Daily &amp; Weekly $MSFT $NFLX -for viewing only On the Charts the blue &amp; red lines from the Ichimoku (Daily) &amp; Bollinger Bands (Weekly), as they can act either as support or resistance. Values on the price scale &gt;not financial advice &gt;for color code",MSFT,Microsoft
Mon Feb 17 09:20:10 +0000 2025,"$AIFU from their last report... was looking at it last night. they closed unprofitable branches, but increased in-claims adjusters by 10%+ interesting to see the news this morning and them trying to reiterate what they do. $NVDA $TSLA $META $AAPL $MSFT $PLTR $BABA $SMCI",MSFT,Microsoft
Mon Feb 17 10:52:07 +0000 2025,Witness the incredible journey from $10k to $100k! $RIVN $AUPH $BRLI $ENPH $RKLB $ARDX $PFE $MANA $CVNA $TSLA $CCCC $FRGT $QQQ $BETS $MULN $SOFI $AMC $FSR $ALT $COST $FOXO $RPHM $MSFT $XBP $TPIC $INAB $STTK,MSFT,Microsoft
Mon Feb 17 01:30:27 +0000 2025,These are the top buys for super investors on Q4 2024. $MSFT $FERG $BRK.B $PDD $CVS $CSGP $FLUT $TSM $UNH $SBUX How many business do you own from the list below?,MSFT,Microsoft
Mon Feb 17 18:34:42 +0000 2025,You can check out the companies from the thread on Value Sense platform. It's absolutely free: 1/ Microsoft Corporation $MSFT: 2/ Taiwan Semiconductor Manufacturing Company Limited $TSM: 3/ Adobe Inc. $ADBE:,MSFT,Microsoft
Mon Feb 17 19:00:12 +0000 2025,"$MSFT and UCB collaborate on a workshop exploring AI’s potential in banking. From automation to security, AI is reshaping financial services: #Microsoft #AIinBanking #Fintech #DigitalTransformation #BankingTech",MSFT,Microsoft
Mon Feb 17 13:50:42 +0000 2025,"$GOOG ramps up AI investments with a $75B budget, but cloud growth missed expectations, sending shares lower. Meanwhile, AI competition from China’s DeepSeek is heating up. $NVDA and $MSFT watching closely. Read about AI stocks",MSFT,Microsoft
Mon Feb 17 19:20:00 +0000 2025,Real success in investing comes from asking the right questions: What’s the company’s growth potential? How does it stack up against competitors? Research is the key to unlocking answers $SPY $SPX $QQQ $TSLA $NVDA $ARM $AMD $TSM $SMCI $PLTR $AAPL $MSFT $COIN $MSTR $BABA,MSFT,Microsoft
Mon Feb 17 13:37:15 +0000 2025,"Microsoft $MSFT plans to invest $700 million in Poland to boost cybersecurity with the Polish armed forces, as part of the second phase of its $1 billion data center project from 2020. #Microsoft #Airbnb $APPL $SMCI $KO $RKLB $LUNR $KULR $GSTAT $TSLA #PETS $LFWD $NIXX $NLSP $MCD",MSFT,Microsoft
Mon Feb 17 18:08:56 +0000 2025,"Yooo, big W vibes! Just snagged that +61% on $AEON—major props to the crew for the clutch calls. We’re only going up from here, no cap! ⏬⏬ $SNAP $GOOG $UPXI $UBER $NVDA $MSFT $TSLA $ASML $META $AAPL $AXP $AMZN $AMD $SBUX",MSFT,Microsoft
Mon Feb 17 17:44:36 +0000 2025,$GRAB SHOULD NOT BE TRADED RIGHT NOW AS IT IS REACTING FROM A POWERFUL SUPPLY LET IT BREAK IT OR BEST WOULD BE THAT IT COMES DOWN $SPY $QQQ $SPX $NDX $DJI $GOLD $BTCUSD $TESLA $TSLA $MSFT $AMZN $APPLE $AMD $ARM #MONOPOLY #FLAGSHIP #4CHAARTIST,MSFT,Microsoft
Mon Feb 17 23:05:32 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,MSFT,Microsoft
Mon Feb 17 16:50:39 +0000 2025,"A member just earned +$1,100 from $GTLB! Ready to level up? Start your 14-day FREE trial now!! $NVDA $TSLA $AAPL $AMD $MSFT $AMZN $SPY $GME $META $GOOGL $QQQ $PLTR $COIN",MSFT,Microsoft
Mon Feb 17 08:40:13 +0000 2025,"3. Alphabet’s $75B Bet on AI - $GOOGL parent Alphabet plans to spend $75B on capex in 2025, up from $52.5B in 2024. Most will fund servers and data centers, directly benefiting Broadcom. - $META is also hiking spending to $60–$65B, while $MSFT targets $80B. This arms race is a",MSFT,Microsoft
Mon Feb 17 00:02:17 +0000 2025,"@Beatriz190121 Overall a strong portfolio, good work! From my perspective, I would add $AMZN, $GOOG and $ASML now, especially $ASML, which I believe is a lot been undervalued. Although $MSFT seems dipped a lot, I think it's still around its fair value. Just personal opinion.",MSFT,Microsoft
Mon Feb 17 15:49:20 +0000 2025,"In G3 Live Session, we analyzed the shorter cycles and emphasized that price action is expected to remain supported against the 2/12 low. $MSFT is expected to correct its decline from the 1/28 peak, with potential upside toward the $430 area. #ElliottWave #Stocks #Trading",MSFT,Microsoft
Mon Feb 17 17:34:56 +0000 2025,"Nearly all the US market gains over the last one year have come from just seven companies: $Google, $Apple, $Amazon, $Meta, $MSFT, $Nvidia, and $Tesla. This level of market concentration hasn’t been seen since the 1999 dot-com bubble",MSFT,Microsoft
Tue Feb 18 19:49:09 +0000 2025,I’m buying every $MSFT dip. All of the MAG 7 have recovered from tariff sell off except Microsoft. $450 by end of March or I’m homeless! $MSFT $QQQ $SPX $SPY,MSFT,Microsoft
Tue Feb 18 23:41:28 +0000 2025,$CXDO also been a good one for me. Steadily climbing up from my first buy in June. Few big catalysts coming this year: 1) Oracle Cloud Migration - Save a few million a year from it 2) More $MSFT Metaswitch partners migrations 3) Aggressive international expansion ramping,MSFT,Microsoft
Tue Feb 18 14:45:55 +0000 2025,"At first I thought this was a really cool chart from Morningstar, but then I realized it was determined by change in market cap (dollars), not by return. Still, probably close to saying these are the best large caps of the past decade. $NVDA $AAPL $MSFT $AMZN $META $TSLA $AVGO",MSFT,Microsoft
Tue Feb 18 17:32:25 +0000 2025,IT IS FORMING A BULLISH PATTERN BUT FROM A USED DEMAND ZONE &amp; THE RULE IS: WE DONT TRADE USED DEMAND ZONES $SPY $QQQ $SPX $NDX $DJI $GOLD $BTCUSD $TESLA $TSLA $MSFT $AMZN $APPLE $AMD $ARM #MONOPOLY #FLAGSHIP #4CHAARTIST,MSFT,Microsoft
Tue Feb 18 19:21:40 +0000 2025,"Ok so what tf happened? I went to the gym and my classes and now, the Mag 7 are all over the place... $NVDA from 143 to sub 140 $META from flat to a -4% $TSLA from 360 to 352 $GOOGL from 185 to 182 $MSFT from 410 to 406 $AMZN from 230 to 223 $AAPL from +1% to -1% $MAGS $VIX",MSFT,Microsoft
Tue Feb 18 21:25:25 +0000 2025,"5 CAGR (TR) Charlie Munger is smiling from heaven. Nvidia $NVDA 79,7% Broadcom $AVGO 53,2% Tesla $TSLA 44% Costco $COST 28,9% ⬅️⬅️⬅️⬅️⬅️ Meta Platforms $META 26,9% Goldman Sachs 26,6% Netflix $NFLX 21,7% Alphabet $GOOGL 19,4% Microsoft $MSFT 18% Amazon $AMZN 16%",MSFT,Microsoft
Tue Feb 18 03:45:11 +0000 2025,"Yooo, big W vibes! Just snagged that +61% on $AEON—major props to the crew for the clutch calls. We’re only going up from here, no cap! ⏬⏬ $SNAP $GOOG $UPXI $UBER $NVDA $MSFT $TSLA $ASML $META $AAPL $AXP $AMZN $AMD $SBUX",MSFT,Microsoft
Tue Feb 18 22:33:55 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,MSFT,Microsoft
Tue Feb 18 15:35:52 +0000 2025,"U.S. court rejects Tesla’s bid to block Matthews Int’l (MATW) from selling DBE tech. Matthews wins arbitration, calls Tesla’s actions bullying. MATW shares up 3.04%. #Tesla #Tech #MAG7 #STOCKS $AAPL $TSLA $MSFT $AMZN $NVDA $GOOGL $META $SPY $QQQ",MSFT,Microsoft
Tue Feb 18 10:17:33 +0000 2025,how can i send my USDT From Okx wallet to binance ? $pegy $AAPL $SPY $COIN $AMZN $MDWD $PLTR $MSFT $UP $KOSS $ANVS $META $DXYZ $ZONE $TSLA $NVDA $GME $DJT $MULN $QQQ $SPY $DIA $QQQ $IWM $AMZN $GME $SOFI $MSFT $AAPL $TSLA $GRND $SPCE $UTHR #Crypto #Bitcoin #BTC #TRX,MSFT,Microsoft
Tue Feb 18 22:05:00 +0000 2025,Great returns come from understanding the story behind the numbers. Dive deep into company fundamentals and let the research guide your investments $SPY $SPX $QQQ $TSLA $NVDA $ARM $AMD $TSM $SMCI $PLTR $AAPL $MSFT $COIN $MSTR $BABA,MSFT,Microsoft
Tue Feb 18 16:53:50 +0000 2025,LUNCH TIME Take a break from the screens for a bit! $SPY $SPX $QQQ $TSLA $NVDA $ARM $AMD $TSM $SMCI $PLTR $AAPL $MSFT $COIN $MSTR $BABA,MSFT,Microsoft
Tue Feb 18 02:58:25 +0000 2025,The Ai race will suffer from massive negative repercussions. Ai safety needs to have a lot more attention. Everyone rushing to be best. But it is bad that these Ai models are trying to be politically correct. Something bad is gonna happen $tsla $openai $msft $baba,MSFT,Microsoft
Tue Feb 18 11:52:33 +0000 2025,"$NYT $AMZN $GOOGL $MSFT New York Times greenlights using AI tools for staff, Semafor reports The New York Times (NYT) has greenlit using select internal and external AI tools for editorial and product staff, including from OpenAI, Amazon (AMZN), Google (GOOGL), and Microsoft",MSFT,Microsoft
Tue Feb 18 21:08:22 +0000 2025,"Final trade completed on the day in $MSFT As you can see from the regiment, slowly but surely and consistently building a core holding through profitable scalps, holding back some shares each time. If I'm building a core, well... think long-term... Looking for something below",MSFT,Microsoft
Tue Feb 18 22:29:08 +0000 2025,Trading stats from today's session: $AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU,MSFT,Microsoft
Tue Feb 18 16:36:36 +0000 2025,Make Your Move; This Signal Could Secure Your Financial Future! Price From 52 Week Low: $ACHR | 72.74% $CVNA | 83.12% $LINK | 55.72% $HOOD | 79.49% $MSFT | 5.59% $GOOG | 29.60% $DEI | 26.51% $AM | 26.09% $RKLB | 87.62% $GRA…,MSFT,Microsoft
Tue Feb 18 17:13:12 +0000 2025,"Big day Read the selling from the higher time frame charts and took sells under 22,270 $nq $SPX #us30 #forex $aapl $nvda $msft $tesla $aapl $es_f $spy $btc $nvda #eurusd $USD $nq_f $xauusd #MMXM #trump #Biden #Elections2024",MSFT,Microsoft
Wed Feb 19 02:30:00 +0000 2025,"Big news in AI! Former OpenAI CTO Mira Murati has launched Thinking Machines Lab, a new AI startup focused on alignment, safety, and human-AI collaboration. With top talent from OpenAI, including John Schulman &amp; Barret Zoph. $OPENAI $MSFT $GOOGL $NVDA $META $TSLA $AMD #AI",MSFT,Microsoft
Wed Feb 19 10:29:53 +0000 2025,AI: Google's internal AI competitions. RTZ #636 ...managing Google's myriad AI opportunities from within #Tech #AI @OpenAI $MSFT $NVDA $GOOG $META $AMZN $AAPL $TSLA,MSFT,Microsoft
Wed Feb 19 17:02:07 +0000 2025,~18%+ Gain on these $QBTS buys from yesterday so far - I’ll Take it Interested to see where we close Thank You $MSFT,MSFT,Microsoft
Wed Feb 19 19:29:46 +0000 2025,Ya'll remember these $MSFT prints from yesterday and a few days ago! SHEEEEEESH LOOK AT THEM GO! $QQQ,MSFT,Microsoft
Wed Feb 19 00:28:19 +0000 2025,"From the FTC case against $MSFT: Nadella to BOD: ""Our long-term ambition is to grow at more than 10% p.a. through this decade to become a $500B revenue business by FY2030 while still growing revenues at 10% p.a. or more at this time.""",MSFT,Microsoft
Wed Feb 19 20:53:21 +0000 2025,"This is a HUGE breakthrough in quantum computing. Arguably the most important development we will ever see in our lifetimes. I'm seriously thinking of dumping all my stocks, including $IONQ, and going full port on $MSFT. As I said in a Tweet from December of last year: ""I",MSFT,Microsoft
Wed Feb 19 16:25:36 +0000 2025,200% on $MSFT off news! .75 to 1.80 on 415calls 60% on $AMD from The bottom 1.20 to 2.05 on 115calls #GreenRoom,MSFT,Microsoft
Wed Feb 19 17:23:12 +0000 2025,This is a really big deal. We're talking about a leap forward that means a chip in the palm of your hand would be more powerful than all the computers in the world combined. Its a jump from a building of super computers to your iPhone. $MSFT,MSFT,Microsoft
Wed Feb 19 18:25:06 +0000 2025,"$MSFT - near term otm call volume. Laddering up from 420, 425, and 440 in March. Also note the amount of call volume (yellow) vs put volume (blue) Command: joy msft volm exp=1-5",MSFT,Microsoft
Wed Feb 19 22:26:24 +0000 2025,"I am always wrong and often in doubt. Its time, again, to take a hiatus from X... You can reach me @thestreetschmo @cnbcfastmoney @HalftimeReport @tomkeene @business @ferrotv @lisaabramowicz1 @Convertbond @guyadami @SaraEisen $NVDA $MSFT $GOOGL $AMZN $NFLX $META $AAPL $TSLA",MSFT,Microsoft
Wed Feb 19 16:14:02 +0000 2025,The Majorana 1 chip announcement from $MSFT is UNBELIEVABLY huge for $IONQ and $IONQ alone as this is also possibly cohesive with a trapped ion system,MSFT,Microsoft
Wed Feb 19 14:34:02 +0000 2025,How #AI investing works. How companies own part of the stack but also applying it to exiting use-cases while also benefiting from the AI platform growth by having a cloud business like in the case of $AMZN $BABA $GOOG $MSFT.,MSFT,Microsoft
Wed Feb 19 19:51:50 +0000 2025,"#Microsoft's #Majorana1 Explained: The Path To A Million Qubits Hear From The #Microsoft Team Behind The Recent Breakthrough In Physics And Quantum Computing Demonstrated By The New Majorana 1 Chip, Engineered From An Entirely New Material $MSFT",MSFT,Microsoft
Wed Feb 19 09:50:56 +0000 2025,"But, if you want to get more granular, it's really more complicated than that. Individually, the growth in '25 Capex varies significantly from company to company: $META +59% YoY $AMZN +35% YoY $GOOG +43% YoY $MSFT +6% YoY",MSFT,Microsoft
Wed Feb 19 18:10:34 +0000 2025,"$MSFT is not hiding from this fact, that Majorana particles have never been made before. So they are asserting not only can they make them, they can use them. “It’s one thing to discover a new state of matter,” Nayak said. “It’s another to take advantage of it to rethink",MSFT,Microsoft
Wed Feb 19 22:35:32 +0000 2025,Embrace the hardship Thats when you move the fastest on your path You'll see clearer sooner You'll be free from the shakles like greed. { $xrp $xlm $ada $ltc #litecoin #xrparmy $btc $gold $silver $matic $eth $Spy $nasdaq $nvidia $meta $google #stocks $msft $tesla $amzn #Crypto },MSFT,Microsoft
Wed Feb 19 13:41:17 +0000 2025,$MSFT Has given 0% in last 1 year and is currently down 14% from top The company is solid on fundamentals One of the most diversified Mega cap Are you a buyer?,MSFT,Microsoft
Wed Feb 19 19:27:01 +0000 2025,A spike on the Market Net Flow coming from $MSFT Always make sure to know where the spikes are coming from rather than blindly looking at the MNF.,MSFT,Microsoft
Thu Feb 20 14:00:00 +0000 2025,"Portfolio Update 20th Feb 25 Added $TTD to my portfolio. Great pure Advertisement play. Down 45% from ATH due to their latest earnings report. Digital Advertising is a fast growing industry and $TTD is one of the best players. Watchlist update: $MSFT, $MA, $NTDOY, $BKNG, $LULU",MSFT,Microsoft
Thu Feb 20 03:11:48 +0000 2025,A very succinct view of today and tomorrow from $MSFT. Can #timcook $APPL replicate this?,MSFT,Microsoft
Thu Feb 20 15:15:00 +0000 2025,"After the #DeepSeek incident, a lookback on WHY it was such an seminal development, regardless of the investment $$$ took to get it up and running. Here from the words of @pmarca: #AI #AGI #ASI $BABA $GOOG $NVDA $AMZN $MSFT $AMD $AVGO $AAPL #OpenAI #ChatGPT #OpenSource $META",MSFT,Microsoft
Thu Feb 20 18:52:55 +0000 2025,$GOLD $XAUUSD from 2953 to 2940 it&amp;#39;s amazing move... @Stocktwits @StocktwitsCrypto. $ASML $TSM $NVDA $AMZN $MSFT $GOOG $NU $SOFI $DLO $HIMS $LNTH $VALE $RIO $MELI $AMZN $BABA $NASDAQ $LTC $ETH $BTC $WHALE $COIN $PYPL $TNC $NYSE $PLTR $BHP $UFPI $OTTR $NE $LMND,MSFT,Microsoft
Thu Feb 20 14:02:53 +0000 2025,"Mind-blowing: The U.S. stock market is bigger than... The ENTIRE market cap of: China ($15.6T) Europe ($15.0T) Japan ($6.2T) India ($5.2T) ...COMBINED U.S. market: $60.1 TRILLION (49% of ALL global stocks) $AAPL $MSFT $NVDA $GOOG $GOOGL $META $AMZN $TSLA From just 6,062",MSFT,Microsoft
Thu Feb 20 00:26:05 +0000 2025,"Microsoft Gaming CEO Phil Spencer joined Dom Matthews from Ninja Theory and Katja Hofmann from Microsoft Research to chat about Muse, the company's first generative AI model designed for gameplay ideation. #AI #Xbox #Microsoft $MSFT",MSFT,Microsoft
Thu Feb 20 02:48:25 +0000 2025,Quantum round 2 incoming to all sector stocks near you!!! Watch the latest from Microsoft tech below $qbts $ionq $laes $rgti $msft,MSFT,Microsoft
Thu Feb 20 10:42:22 +0000 2025,$MSFT looking into this today let’s recoup the loss from yday let’s get it!,MSFT,Microsoft
Thu Feb 20 19:37:54 +0000 2025,"(4/5) $HE announced two new solar + storage projects, pending approval from the Hawaii Public Utilities Commission. $AAPL $MSFT $AMZN $GOOGL $META $TSLA $NVDA $BRK.A $JNJ $V $UNH $HD $PG $JPM $MA $DIS $PYPL $VZ $ADBE $NFLX $INTC $CMCSA $PFE $KO $PEP $CSCO $XOM $ABT $T $MRK $SMCI",MSFT,Microsoft
Thu Feb 20 06:05:12 +0000 2025,AI: Apple's 'Stealthy' iPhone footprint in India. RTZ #637 ...Apple's iPhone production going from 15% to 25%+ in India vs China #Tech #AI @OpenAI $MSFT $GOOG $META $NVDA $AMZN $AAPL $TSLA,MSFT,Microsoft
Thu Feb 20 02:16:23 +0000 2025,This is insanely bullish. Video from $MSFT scientist talking about their new quantum computer and qubit.,MSFT,Microsoft
Thu Feb 20 15:08:18 +0000 2025,Made $500 in 6 minutes from $MSFT Couldn’t screenshot my runners but ending the day here,MSFT,Microsoft
Thu Feb 20 13:50:37 +0000 2025,"$GOOG is staying aggressive with AI, planning to invest $75B this year—outpacing expectations. Meanwhile, competition from $MSFT and $META is heating up. Investors are watching if the big AI bet pays off. Read about AI stocks",MSFT,Microsoft
Thu Feb 20 13:09:30 +0000 2025,"From today's WSJ, Microsoft ( $MSFT) announced a new breakthrough in chip design that it claims could surpass quantum computing. However, since these research developments are not fully transparent, there’s skepticism about whether the breakthrough is real. That said, MSFT is up",MSFT,Microsoft
Thu Feb 20 16:46:41 +0000 2025,WTF is a topological qubit‽ Idk but it's fkn cool. Video from $MSFT explaining the basics Majorana 1 quantum breakthrough.,MSFT,Microsoft
Thu Feb 20 17:45:49 +0000 2025,"(3/5) $HAS Operating margin improved from (93%) to 5.4%, and Q4 operating profit hit $59.8M. Adjusted EBITDA surged from $10.6M to $164.8M. $AAPL $MSFT $AMZN $GOOGL $META $TSLA $NVDA $BRK.A $JNJ $V $UNH $HD $PG $JPM $MA $DIS $PYPL $VZ $ADBE $NFLX $INTC $CMCSA $PFE $KO $PEP $CSCO",MSFT,Microsoft
Thu Feb 20 13:29:35 +0000 2025,$MSFT finding support at a trusted level. Oscillators deep in 'oversold' territory and looking to flip bullish. Prior three instances of this occurring from a similar level shown by green circles. Looks good to go...,MSFT,Microsoft
Thu Feb 20 00:27:00 +0000 2025,"Most people let fear stop them from investing. The ones who succeed? They learn, take action, and surround themselves with the right community. Join us and level up $SPY $SPX $QQQ $TSLA $NVDA $ARM $AMD $TSM $SMCI $PLTR $AAPL $MSFT $COIN $MSTR $BABA",MSFT,Microsoft
Fri Feb 21 12:59:30 +0000 2025,$MSFT ANNOUNCES NEW QUANTUM COMPUTING CHIP!!! Here are 2 stocks that can benefit from the new quantum computing craze.. $SPY $QQQ $IWM $DJIA,MSFT,Microsoft
Fri Feb 21 17:46:45 +0000 2025,$AAPL is being rewarded for spending least amount on AI while $MSFT $META &amp; $AMZN are down 10% from peak levels.,MSFT,Microsoft
Fri Feb 21 13:54:51 +0000 2025,"OpenAI keeps growing. The company had more than 400 million weekly active users as of this month, a 33% increase from December $MSFT",MSFT,Microsoft
Fri Feb 21 13:32:44 +0000 2025,Which QC company has a 22 year old Crypto Analyst that covers 1 stock and is from Korea giving it a $50 price target? And what company has been debunked by $msft …yup it’s $ionq,MSFT,Microsoft
Fri Feb 21 17:02:35 +0000 2025,"The $MAGS is getting more and more squeezed inside that wedge. Which side does it come out from? Upside or downside? It is that time now - decision time. The $MAGS has the Magnificent 7 stocks of $AAPL, $NVDA, $MSFT, $AMZN, $GOOGL, $META and $TSLA. Out of these only $NVDA",MSFT,Microsoft
Fri Feb 21 14:16:54 +0000 2025,"How $MSFT makes money The company is easily the most diversified of the big tech firms. With revenue coming from a variety of cloud-driven sources, software sales, gaming, social media, advertising, enterprise offerings and devices. Microsoft also tends to adapt quickly.",MSFT,Microsoft
Fri Feb 21 18:26:09 +0000 2025,First 1.8% down from the peak $SPX. Let's see how far this continues in the coming months/years $DIA $RSP $SPX $QQQ $SPY $SPLG $QQQM $IWM $VOO $IVV $XLK $AAPL $META $GOOGL $TSLA $AMZN $SMH $SOXX $AVGO $ARM $TSM $QCOM $MU $MSFT $NVDA,MSFT,Microsoft
Fri Feb 21 13:00:49 +0000 2025,NQ has broken from its Higher time frame upper edge and is moving towards new highs $ES_f $NQ_f $QQQ $NDX $SPY $SPX $BTC $TSLA $MSFT $AAPL $NVDA $GOOG $AMZN $META $NFLX Bitcoin ETH vwap,MSFT,Microsoft
Fri Feb 21 14:00:42 +0000 2025,"$CRM is pushing harder into AI with digital workforce automation. Competitors like $MSFT and $GOOG are also expanding in AI-powered work tools. AI in CRM is evolving from basic assistance to full automation, and the race is on. Read about AI stocks",MSFT,Microsoft
Fri Feb 21 15:27:41 +0000 2025,710% gains in a month!!! Highlights from this week: $CELH $1.7 -&gt; $6.3 370% $MSFT $4.65 -&gt; $11 236% Stocks: $NVDL $43.5-&gt; $65 50% profit Sold position $BA $40-&gt; $186 30% Sold full position Time to withdraw profits and regroup.I have a few positions i'm eyeing. Follow me,MSFT,Microsoft
