Date,Tweet,Stock Name,Company Name
Fri Feb 14 19:36:51 +0000 2025,Just now catching drift of a lot of IT companies today. $GOOGL $AVGO $CRM $MSFT $AMZN $ORCL $AI $SNOW and I think a few others have completely just done a MONSTER pump and dump from the overnight. Does anyone know if this was news related or just #OPEX trickery? $QQQ $NDX below,AMZN,Amazon
Fri Feb 14 02:03:27 +0000 2025,$PLTR From $13 to $117. I have exited 90% of my position over the past couple days. Years of growth are priced in and a massive correction awaits. This is peak euphoria stage IMO. $TSLA $NVDA $CRWD $AMD $HIMS $TEM $META $AMZN $PANW $TER $ONDS $TER,AMZN,Amazon
Fri Feb 14 12:17:17 +0000 2025,"Just bagged a wild +111% gain on $PLRZ! We up, fam—don’t sleep on the next play, it's only going up from here! $VVPR $CNSP $IMMX $POET $GDXU $RELI $ABSI $SPY $GME $OPTT $NVDA $HOLO $DJT $QQQ $ZCAR $MULN $AAPL $AMZN $AMC",AMZN,Amazon
Fri Feb 14 00:22:42 +0000 2025,Tired of playing the Stock Market guessing game? Learn from the BEST! FREE access to Discord server: #stockmarket #tradingstrategy #Trading $SPY $QQQ $DJIA $DIA $DXY $MSFT $AAPL $GOOGL $META $AMZN $NVDA $TSLA $JPM $KO $RUT $GDX $URA $SMCI $AMD,AMZN,Amazon
Fri Feb 14 23:50:54 +0000 2025,"Mag 7 I still hold position in $NVDA, $AAPL, trailed out Meta too soon - and what a bummer... not an entry in sight. The only one I am talking now from this list next week is $AMZN, I like the 234.00 level for a buy.",AMZN,Amazon
Fri Feb 14 16:42:42 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,AMZN,Amazon
Fri Feb 14 15:20:27 +0000 2025,Trading stats from today's session: $AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU,AMZN,Amazon
Fri Feb 14 10:42:07 +0000 2025,how can i send my USDT From Okx wallet to binance ? $pegy $AAPL $SPY $COIN $AMZN $MDWD $PLTR $MSFT $UP $KOSS $ANVS $META $DXYZ $ZONE $TSLA $NVDA $GME $DJT $MULN $QQQ $SPY $DIA $QQQ $IWM $AMZN $GME $SOFI $MSFT $AAPL $TSLA $GRND $SPCE $UTHR #Crypto #Bitcoin #BTC #TRX,AMZN,Amazon
Fri Feb 14 15:27:19 +0000 2025,$AMOD coming back down to loading zone 2.50 -2.80 after a run of $2 to $6 $CNSP solid runner today from .13 to .19 Still holding $LICN $ADTX $DGLY for bounce trades #follow ⬇️ $AAPL $ABBV $ADBE $AMAT $AMT $AMZN $CRON $DIS $DISH $ELY $FDX $GOOG $HD $INTC $IWM $JPM $LK $LOW,AMZN,Amazon
Sat Feb 15 07:23:34 +0000 2025,DONT GET DIVERTED FROM YOUR GOALS BY LOOKING INTO SNAPSHOTS OF PAPER TRADERS $SPY $QQQ $SPX $NDX $DJI $GOLD $BTCUSD $TESLA $TSLA $MSFT $AMZN $APPLE $AMD $ARM #MONOPOLY #FLAGSHIP #4CHAARTIST,AMZN,Amazon
Sat Feb 15 21:40:33 +0000 2025,"13F-Filings are out !! I analyzed the data from 79 fund managers and found some interesting tidbits !! Let's review some Fund manages are still sticking to tried and tested companies instead of running to next shiny object. $GOOG, $MSFT, $V, $AMZN, $META, $AAPL , $UNH ,",AMZN,Amazon
Sat Feb 15 22:50:52 +0000 2025,$MTN $TAP $LMT $LDOS $PLTR $AKAM $ORCL $DELL $CSCO $GOOGL $AAPL $AMZN $MSFT #freetinapeters It appears also that the Advanced Persistent Threat Attack on the @TheJusticeDept from some Large Scale Attack Apps that uses Biometrics: Effectively equates those Defendants to property,AMZN,Amazon
Sat Feb 15 11:33:38 +0000 2025,High-moat stocks' performance in 2025 Which performances are well deserved? From worst to best Fair Isaac $FICO -9.6% Microsoft $MSFT -3.1% Apple $AAPL -2.3% Alphabet $GOOGL -2.1% TSMC $TSM -1.4% L'Oreal $OR 0.4% Amazon $AMZN 4.2%,AMZN,Amazon
Sat Feb 15 07:51:06 +0000 2025,"Jeff Bezos-Backed Anthropic Fights US Proposal Blocking Google From Investing In AI Startups, Says It Would Benefit Rivals OpenAI, Mark Zuckerberg's $Meta Anthropic, an AI startup backed by Jeff Bezos’ $Amzn has filed a plea with a federal court to",AMZN,Amazon
Sat Feb 15 09:24:27 +0000 2025,From bigger allocation to less: 1. $SPHR 2. $GOOGL 3. $WBD 4. $BN 5. $AMZN 6. $CSU 7. $DNP.WA 8. $CSU 9. $EVO 10. $META 11. $ASML 12. $TEQ 13. $CBAV 14. $MSFT,AMZN,Amazon
Sat Feb 15 16:31:00 +0000 2025,"Options account increased by $91,692 this week Realized income from Premiums and from CLOSED trades: $10,320 Didn’t sell any shares for capital gains $AMZN $TSLA $NVDA $GOOG $GOOGL $AAPL $AMD $SMCI $XYZ $MDB $MSTX $META",AMZN,Amazon
Sat Feb 15 23:30:42 +0000 2025,Earnings from 2 weeks ago $PLTR $AMD $AMZN $GOOGL $PYPL $UBER $F $SNAP $QCOM $SPOT $DIS $ARM $LLY $CMG $SYM $KD $PFE $ENPH $RBLX $ELF $REGN $NET $NVO $AFRM $AMSC $PEP $PTON $FTNT $COP $VKTX $RBB $CLX $DOC $SAIA $ORLY $RACE $NXPI $TSN $MCHP $AMGN $MRK $HSY $EL $PINS $EA $VCTR,AMZN,Amazon
Sat Feb 15 02:45:18 +0000 2025,"To further illustrate that charts in their first iterations do not tell the final story, here is a chart of @amazon $AMZN from 1998 to 2001.",AMZN,Amazon
Sat Feb 15 17:39:43 +0000 2025,Cash is not king. Cash flow is king. You can generate income through 1. Dividends 2. Sell covered calls 3. Planned monthly withdrawals from a large portfolio which can literally give you retirement or financial freedom $TSLA $SPY $QQQ $NVDA $MSFT $GOOGL $AMZN $META $AAPL,AMZN,Amazon
Sat Feb 15 15:26:54 +0000 2025,High-moat stocks' performance in 2025 From worst to best : Microsoft $MSFT -3.1% Apple $AAPL -2.3% Alphabet $GOOGL -2.1% TSMC $TSM -1.4% Amazon $AMZN 4.2% Mastercard $MA 7.3% ASML $ASML 7.9% S&amp;P Global $SPGI 8.4% Coca-Cola $KO 10.6% Visa $V 12.0%,AMZN,Amazon
Sat Feb 15 18:16:18 +0000 2025,"@DividendDude_X 1. $HIMS is focused on the Telehealth Market with a well-defined strategy, while $AMZN has 100+ different businesses to manage. 2. $HIMS is benefiting from its Brand recognition and Personalized Solutions, which are clear differentiating elements. 3. $HIMS has a best-in-class",AMZN,Amazon
Sat Feb 15 15:05:36 +0000 2025,"Good morning from Utah ☕️ Have chart requests, trading questions, or need insights on trading psychology? Curious about joining our Discord community? Leave your questions below -- $AAPL $AMD $ARM $AMZN $BA $BABA $BIDU $CAT $COST $COIN $GS $META $JPM $NFLX $NVDA $QQQ",AMZN,Amazon
Sat Feb 15 23:13:26 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,AMZN,Amazon
Sat Feb 15 17:32:26 +0000 2025,"@StockSavvyShay This is the ultimate secular growth cheat sheet for the next decade! From $AMZN in Cloud to $NVDA in AI and $TSLA in Robotics—these are the future’s power plays. Diversify, hold, and let innovation lead the way!",AMZN,Amazon
Sat Feb 15 16:31:38 +0000 2025,how can i send my USDT From Okx wallet to binance exchange? $pegy $AAPL #USDT $COIN $AMZN $MDWD $PLTR $MSFT $UP $KOSS $ANVS $META $DXYZ $ZONE $TSLA $NVDA $GME $DJT $MULN $QQQ $SPY $DIA $QQQ $IWM $AMZN $SOFI $MSFT $AAPL $TSLA $SPCE $UTHR $IN #Bitcoin #cryptomarket,AMZN,Amazon
Sat Feb 15 17:00:49 +0000 2025,Kian from Flowseidon Capital has released his holdings Increase in $NVDA $ICE $AAPL $EWZ $X Decrease in $AMZN $MRVL New positions in $WMB $HUM $CLF $AA,AMZN,Amazon
Sat Feb 15 23:05:10 +0000 2025,Trading stats from today's session: $AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU,AMZN,Amazon
Sun Feb 16 14:24:53 +0000 2025,"The stock market rebounded from midweek lows, with the major indexes near record highs. But they haven't cleared a choppy range yet. Here's what to do. AI giants Amazon and Broadcom are setting up. Axon, with its own AI efforts, is already actionable. $AVGO $AMZN $AXON $NVDA",AMZN,Amazon
Sun Feb 16 14:36:59 +0000 2025,"The stock market rebounded from midweek lows, with the major indexes near record highs. But they haven't cleared a choppy range yet. Here's what to do. AI giants Amazon and Broadcom are setting up. Axon, with its own AI efforts, is already actionable. $AVGO $AMZN $AXON $NVDA",AMZN,Amazon
Sun Feb 16 18:04:41 +0000 2025,"$COMPQ Nasdaq farther away from 65MonthMA, still not the parabolic like 1998-2000. The longer markets grind higher along the upper trendline, higher the chances of a blow off top &amp; then eventual crash back to 65MonthMA. $QQQ $NASDAQ $SPY $AAPL $TSLA $NVDA $MSFT $AMZN",AMZN,Amazon
Sun Feb 16 12:42:02 +0000 2025,Time for a portfolio update! Took a break from X for a bit so I thought I’d update you all on my allocations now! 1. $COST 11.84% 2. $AMZN 10.92% 3. $MA 9.91% 4. $MSFT 9.72% 5. $GOOGL 9.40% 6. $MSCI 9.32% 7. $CRM 9.27% 8. $SPGI 5.64% 9. $AXP 4.56% 10 $INTU 4.26% 11. $AAPL 4.15%,AMZN,Amazon
Sun Feb 16 18:51:54 +0000 2025,"PROUD AMERICAN... WE KICK A$$ &amp; TAKE NAMES . These Canadians R LUCKY WE BLACKS from HOOD, don't know how to play HOCKEY!!!!!!!!!! . $TSLA $QQQ $NFLX BTC Bitcoin $AAPL $SNOW $META $ARKK $GOOG $AMD $AVGO $MSFT $AMZN Trump &amp; Republicans &amp; Democrats MAGA",AMZN,Amazon
Sun Feb 16 20:00:56 +0000 2025,I’m quite interested in $TKO right now. Let me tell you why: - Two massive brands with huge potential and audience. - Current re-negotiation for a $1 billion media licensing with $DIS ESPN+. - Open interest from $AMZN and $NFLX - Record breaking insider buying = $800m worth.,AMZN,Amazon
Sun Feb 16 18:37:58 +0000 2025,"$COMPQ Comparison of 1998-2000 &amp; today. Nov1999 broke above the channel &amp; ran from 3300 to 5100, 55% in 4 months! Similarly today Nasdaq needs to close clearly above this monthly consolidation to start the blow off phase. $QQQ $NASDAQ $SPY $AAPL $TSLA $NVDA $MSFT $AMZN $GOOGL",AMZN,Amazon
Sun Feb 16 19:45:47 +0000 2025,"When a Gold rush comes, sell shovels. $AMZN and $BABA'S cloud services seem to be positioned the best for the next Trillion Dollar industry in Humanoid Robots $AMZN supplying $TSLAs Optimus and FigureAi $BABA supply G1, GR-1,Cyber One and likely Iron from $XEPV.",AMZN,Amazon
Sun Feb 16 17:57:30 +0000 2025,$AMZN Dark Pool Levels... From last week: $233.14 $230.37 $228.68-228.93 (can treat as a zone),AMZN,Amazon
Sun Feb 16 23:08:17 +0000 2025,Earnings from 2 weeks ago $PLTR $AMD $AMZN $GOOGL $PYPL $UBER $F $SNAP $QCOM $SPOT $DIS $ARM $LLY $CMG $SYM $KD $PFE $ENPH $RBLX $ELF $REGN $NET $NVO $AFRM $AMSC $PEP $PTON $FTNT $COP $VKTX $RBB $CLX $DOC $SAIA $ORLY $RACE $NXPI $TSN $MCHP $AMGN $MRK $HSY $EL $PINS $EA $VCTR,AMZN,Amazon
Sun Feb 16 19:45:58 +0000 2025,Want To #Trade Without Stress? ✅ No consistency rules ✅ Withdraw from Day-1 Code: SUMMER40 = 50% OFF + NO FEES $NDX $NKD $DAX $GOOGL $MSFT $AMZN $BABA $NFLX $PLTR $TSLA $GME $INTC $MRNA $EH $FAAS $BZAI $HOOD $SERV $NBIS $GDS $TTD $RTY $YM $GC,AMZN,Amazon
Sun Feb 16 23:33:14 +0000 2025,Master Trading Skills While Working From Home! $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM,AMZN,Amazon
Sun Feb 16 23:53:06 +0000 2025,Trading stats from today's session: $AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU,AMZN,Amazon
Sun Feb 16 10:02:46 +0000 2025,how can i send my USDT From Okx wallet to binance ? $pegy $AAPL $SPY $COIN $AMZN $MDWD $PLTR $MSFT $UP $KOSS $ANVS $META $DXYZ $ZONE $TSLA $NVDA $GME $DJT $MULN $QQQ $SPY $DIA $QQQ $IWM $AMZN $GME $SOFI $MSFT $AAPL $TSLA $GRND $SPCE $UTHR #Crypto #Bitcoin #BTC #TRX,AMZN,Amazon
Sun Feb 16 13:38:31 +0000 2025,MAG 7 collectively still constructive and flagging -observation TSI/RSI has flipped from boolish to neutral indicative that the masses are fishing in other ponds at the moment $AMZN $GOOGL $MSFT $META $NVDA $NFLX $TSLA,AMZN,Amazon
Sun Feb 16 20:23:39 +0000 2025,"@Investor_JPD Nice picks! I’m watching $NVDA, $AAPL, and $AMZN for tech earnings. Anything in particular you’re hoping to see from $CAG, $WMT, $MDT, or $BABA?",AMZN,Amazon
Sun Feb 16 17:57:27 +0000 2025,Dark Pool levels from the past week on ETFs &amp; Mag 7.. Mark them on your charts and watch how well they work! A thread $SPY $QQQ $IWM $NVDA $META $TSLA $AMZN $AAPL $GOOGL $MSFT,AMZN,Amazon
Sun Feb 16 07:15:44 +0000 2025,@QualityInvest5 $AMZN is a better buy over $MSFT purely from the fact that it’s growing 2x faster in revenue and 3x faster in EPS/FCF,AMZN,Amazon
Mon Feb 17 16:40:00 +0000 2025,"$AMZN has consistently held the 50day sma on the daily over the last 4-5 months. With that in mind, I think we see a reversal from here in the coming days/weeks or so. Trade the trend until the wheels fall off.",AMZN,Amazon
Mon Feb 17 16:36:34 +0000 2025,"$AMZN has consistently held the 50day sma on the daily over the last 4-5 months. With that in mind, I think we see a reversal from here in the coming days/weeks or so. Trade the trend until the wheels fall off.",AMZN,Amazon
Mon Feb 17 01:18:26 +0000 2025,Earnings from 2 weeks ago $PLTR $AMD $AMZN $GOOGL $PYPL $UBER $F $SNAP $QCOM $SPOT $DIS $ARM $LLY $CMG $SYM $KD $PFE $ENPH $RBLX $ELF $REGN $NET $NVO $AFRM $AMSC $PEP $PTON $FTNT $COP $VKTX $RBB $CLX $DOC $SAIA $ORLY $RACE $NXPI $TSN $MCHP $AMGN $MRK $HSY $EL $PINS $EA $VCTR,AMZN,Amazon
Mon Feb 17 17:20:45 +0000 2025,"""Tech Giants 1/2"" Feb 17th -Daily &amp; Weekly $AAPL $AMZN $GOOGL $META -for viewing only 2 weekly Yellow candles On the Charts the blue &amp; red lines from the Ichimoku (Daily) &amp; Bollinger Bands (Weekly), as they can act either as support or resistance. Values on the price scale",AMZN,Amazon
Mon Feb 17 16:55:31 +0000 2025,$AMZN Amazon Working a new trend from the last breakout from 1/21 Sitting at the volume shelf. Next target .618 fib $232.58,AMZN,Amazon
Mon Feb 17 15:48:15 +0000 2025,Update on growth basket from 1/21 : So far so good $AMZN $227.66 &lt; $228 (trimmed at ATH’s) $BABA $87.30 &lt; $124 ‍ $COIN $292.02 &lt; $275 (undervalued here) $HIMS $27.85 &lt; $61 $PLTR $73.65 &lt; $119 (cut completely at $117)✂️ $TSLA $431.10 &lt; $355 (added more) $TEM,AMZN,Amazon
Mon Feb 17 02:30:00 +0000 2025,"Winners &amp; Losers of 2025 so far: Communication Services $XLC leads all sectors YTD, driven by a strong performance from $META, $T &amp; $TMUS. Meanwhile, Consumer Discretionary $XLY is the biggest laggard—weighed down by slow starts from $AMZN &amp; $TSLA.",AMZN,Amazon
Mon Feb 17 20:49:26 +0000 2025,"$AMZN Two good support levels this thing is sitting on at the moment. Upward trend line dating back from early August as well as a support/resistance flip at $228.95 - $228. Also, if you zoom in closer on the daily, there is a small falling wedge into both of these support",AMZN,Amazon
Mon Feb 17 17:44:36 +0000 2025,$GRAB SHOULD NOT BE TRADED RIGHT NOW AS IT IS REACTING FROM A POWERFUL SUPPLY LET IT BREAK IT OR BEST WOULD BE THAT IT COMES DOWN $SPY $QQQ $SPX $NDX $DJI $GOLD $BTCUSD $TESLA $TSLA $MSFT $AMZN $APPLE $AMD $ARM #MONOPOLY #FLAGSHIP #4CHAARTIST,AMZN,Amazon
Mon Feb 17 00:02:17 +0000 2025,"@Beatriz190121 Overall a strong portfolio, good work! From my perspective, I would add $AMZN, $GOOG and $ASML now, especially $ASML, which I believe is a lot been undervalued. Although $MSFT seems dipped a lot, I think it's still around its fair value. Just personal opinion.",AMZN,Amazon
Mon Feb 17 23:34:42 +0000 2025,Wednesday's news from Apple will benefit Globalstar as an in house developed modem is unveiled In the SE optimized for Globalstar's spectrum. Apple is serious about going it alone. No ASTS. No Starlink. No MNO required. $gsat $aapl $spy $qqq $dia $wmt $amzn $asts,AMZN,Amazon
Mon Feb 17 22:00:45 +0000 2025,Just stepping away from the $GRAB trend for a second... A quick reminder that $AMZN at $230 is still one of the best opportunities in the entire market. - Leading e-commerce player in the world. - Emerging robotics and subsequently huge margin expansion opportunity. - Leading,AMZN,Amazon
Mon Feb 17 20:59:41 +0000 2025,#BREAKING Delta plane from Minneapolis crash lands upside down in Toronto Canada $GS $MS $C $BAC $WFC $JPM $BX $BMO $RY $BCS $MCD $WMT $HD $TGT $AAPL $META $MSFT $AMZN $XOM $CVX $COP $BP $CAT $WTI $USD $DXY $XLE $XLF $XLK $SPX $SPY $QQQ #WallStreet #NYC,AMZN,Amazon
Mon Feb 17 03:52:01 +0000 2025,"""AI giants like Amazon and Broadcom leading the tech surge!"" $AVGO $AMZN #AInvest #AInvest_AIScreener #AI #Money #Entrepreneur",AMZN,Amazon
Mon Feb 17 15:34:58 +0000 2025,Trading stats from today's session: $AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU,AMZN,Amazon
Mon Feb 17 18:08:56 +0000 2025,"Yooo, big W vibes! Just snagged that +61% on $AEON—major props to the crew for the clutch calls. We’re only going up from here, no cap! ⏬⏬ $SNAP $GOOG $UPXI $UBER $NVDA $MSFT $TSLA $ASML $META $AAPL $AXP $AMZN $AMD $SBUX",AMZN,Amazon
Mon Feb 17 11:30:06 +0000 2025,Good #Morning. Happy Presidents Day. Enjoy your extra day off from the markets. Stream starts tomorrow #BTC #forex #futures #futurestrading #daytrading #propfirm #propfirms $NVDA $AMZN $MSFT $BTC $SPY $APPL $META $QQQ $GME $MARA $TSLA,AMZN,Amazon
Mon Feb 17 09:01:22 +0000 2025,"What if, instead of relying on 3rd party delivery services, you could have your own drone that picks up anything, from groceries to $AMZN warehouse items?",AMZN,Amazon
Tue Feb 18 02:23:34 +0000 2025,Today's fintech minute is from @Meta and its new robotics division competing with other giants like @amazon and @Tesla #Fintech_Gate #FinanceNews #Meta #Robotics $META $AMZN $TSLA Spanish: WhatsApp:,AMZN,Amazon
Tue Feb 18 15:32:38 +0000 2025,Grok-3 is the first model *ever* to score over 1400 on Chatbot Arena and outperforms the best publicly available reasoning models from OpenAI and Google $GOOGL $META $AMZN $MA $BAC $NVDA $META $NFLX $TSLA,AMZN,Amazon
Tue Feb 18 02:55:17 +0000 2025,$AMZN are coming for $SIG. Look at $WBA or $CVS in the USA and more competition is coming to Australia. Very smart move listing and reducing stake from insiders at Chemist Warehouse.,AMZN,Amazon
Tue Feb 18 14:45:55 +0000 2025,"At first I thought this was a really cool chart from Morningstar, but then I realized it was determined by change in market cap (dollars), not by return. Still, probably close to saying these are the best large caps of the past decade. $NVDA $AAPL $MSFT $AMZN $META $TSLA $AVGO",AMZN,Amazon
Tue Feb 18 20:40:39 +0000 2025,"My plan for starting this week was to raise my exposure from 18% to 60% invested using $AVGO and $AMZN as new positions. The market had a different plan, and it is always the one that eventually decides, and I'm bending with it.",AMZN,Amazon
Tue Feb 18 15:14:56 +0000 2025,$AMZN - now down 7% from ATH,AMZN,Amazon
Tue Feb 18 17:32:25 +0000 2025,IT IS FORMING A BULLISH PATTERN BUT FROM A USED DEMAND ZONE &amp; THE RULE IS: WE DONT TRADE USED DEMAND ZONES $SPY $QQQ $SPX $NDX $DJI $GOLD $BTCUSD $TESLA $TSLA $MSFT $AMZN $APPLE $AMD $ARM #MONOPOLY #FLAGSHIP #4CHAARTIST,AMZN,Amazon
Tue Feb 18 08:49:48 +0000 2025,Earnings from 2 weeks ago $PLTR $AMD $AMZN $GOOGL $PYPL $UBER $F $SNAP $QCOM $SPOT $DIS $ARM $LLY $CMG $SYM $KD $PFE $ENPH $RBLX $ELF $REGN $NET $NVO $AFRM $AMSC $PEP $PTON $FTNT $COP $VKTX $RBB $CLX $DOC $SAIA $ORLY $RACE $NXPI $TSN $MCHP $AMGN $MRK $HSY $EL $PINS $EA $VCTR,AMZN,Amazon
Tue Feb 18 18:27:50 +0000 2025,Closed $LYFT call leftover from earnings for $30 profit which is good for a lyft or two. Added new $AMZN call diagonal spread into the selloff today:,AMZN,Amazon
Tue Feb 18 21:29:24 +0000 2025,$AMZN do or die from yesterday on the 50sma chose die right until the close when bulls stepped in. Clear short term line in sand now,AMZN,Amazon
Tue Feb 18 21:25:25 +0000 2025,"5 CAGR (TR) Charlie Munger is smiling from heaven. Nvidia $NVDA 79,7% Broadcom $AVGO 53,2% Tesla $TSLA 44% Costco $COST 28,9% ⬅️⬅️⬅️⬅️⬅️ Meta Platforms $META 26,9% Goldman Sachs 26,6% Netflix $NFLX 21,7% Alphabet $GOOGL 19,4% Microsoft $MSFT 18% Amazon $AMZN 16%",AMZN,Amazon
Tue Feb 18 19:21:40 +0000 2025,"Ok so what tf happened? I went to the gym and my classes and now, the Mag 7 are all over the place... $NVDA from 143 to sub 140 $META from flat to a -4% $TSLA from 360 to 352 $GOOGL from 185 to 182 $MSFT from 410 to 406 $AMZN from 230 to 223 $AAPL from +1% to -1% $MAGS $VIX",AMZN,Amazon
Tue Feb 18 10:17:33 +0000 2025,how can i send my USDT From Okx wallet to binance ? $pegy $AAPL $SPY $COIN $AMZN $MDWD $PLTR $MSFT $UP $KOSS $ANVS $META $DXYZ $ZONE $TSLA $NVDA $GME $DJT $MULN $QQQ $SPY $DIA $QQQ $IWM $AMZN $GME $SOFI $MSFT $AAPL $TSLA $GRND $SPCE $UTHR #Crypto #Bitcoin #BTC #TRX,AMZN,Amazon
Tue Feb 18 21:45:49 +0000 2025,$AMZN -Expanding Triangle pattern; -188$ it’s the previous ATH from 2022; I’ve an alert at this price. It’s a solid support to buy if we saw any correction in a near future,AMZN,Amazon
Tue Feb 18 16:45:11 +0000 2025,"$AMD $NVDA $INTC $AMZN $BABA - AMD Closing Competitive GPU Gap With Nvidia, Gains Market Share From Intel In Client And Server Markets: Analyst via @Benzinga",AMZN,Amazon
Tue Feb 18 15:35:52 +0000 2025,"U.S. court rejects Tesla’s bid to block Matthews Int’l (MATW) from selling DBE tech. Matthews wins arbitration, calls Tesla’s actions bullying. MATW shares up 3.04%. #Tesla #Tech #MAG7 #STOCKS $AAPL $TSLA $MSFT $AMZN $NVDA $GOOGL $META $SPY $QQQ",AMZN,Amazon
Tue Feb 18 09:04:04 +0000 2025,"$WMT, $AMZN face massive boycott threat Companies are scaling back their diversity, equity, and inclusion (DEI) policies in response to recent legal concerns and pushback from conservative consumers. This trend gained momentum after President Trump's",AMZN,Amazon
Tue Feb 18 05:22:21 +0000 2025,You can only pick one. Choose from 1. $AMZN 2. $COST 3. $WMT,AMZN,Amazon
Wed Feb 19 01:05:11 +0000 2025,"$AMZN, $GOOGL Interesting price action from Amazon and Alphabet today, toward the end of the session.",AMZN,Amazon
Wed Feb 19 02:39:02 +0000 2025,"1/ Alright, as promised, here’s what I’m seeing with $AMZN and my move from here. Gonna test out this new thread style 2/ Entry Zones: I said I was going to add under 220, but now I’m thinking it’ll be more around 215 area. Still taking it slow at first and just building a new",AMZN,Amazon
Wed Feb 19 04:10:26 +0000 2025,"In what e-commerce (excluding $AMZN) companies are institutions putting their dollars ? Based on Q4 2024 13-F filings from 79 funds, $SE is clear winner with $5.2B Followed by : $MELI ( $2.12B) $BABA , $JD and $GRAB I did not expect that Sea Limited ( $SE ) will lead the",AMZN,Amazon
Wed Feb 19 10:29:53 +0000 2025,AI: Google's internal AI competitions. RTZ #636 ...managing Google's myriad AI opportunities from within #Tech #AI @OpenAI $MSFT $NVDA $GOOG $META $AMZN $AAPL $TSLA,AMZN,Amazon
Wed Feb 19 15:00:25 +0000 2025,"$AMZN looks oversold after its decline from its earlier highs this month. If it can hold this trendline, the risk/reward seems quite respectable from here, and I wouldn't be surprised to see a move back to all-time highs in the near future.",AMZN,Amazon
Wed Feb 19 02:56:51 +0000 2025,&lt;Transaction Log - $AMZN&gt; Bought more of $AMZN at $224.66. Reasons: 1. Analyst’s estimate is pretty conservative with estimating only 10% growth in ‘27 with EBITDA margin improvement from 22.6% in ‘24 to 27.6% in ‘27. $AMZN has so many options that they can leverage to improve,AMZN,Amazon
Wed Feb 19 11:30:29 +0000 2025,"$AMZN weekly gap fill. Toeing the line of taking out the weekly low from 4 weeks ago. If big tech is gonna work, this isnt a level you want to see violated for very long",AMZN,Amazon
Wed Feb 19 22:26:24 +0000 2025,"I am always wrong and often in doubt. Its time, again, to take a hiatus from X... You can reach me @thestreetschmo @cnbcfastmoney @HalftimeReport @tomkeene @business @ferrotv @lisaabramowicz1 @Convertbond @guyadami @SaraEisen $NVDA $MSFT $GOOGL $AMZN $NFLX $META $AAPL $TSLA",AMZN,Amazon
Wed Feb 19 09:50:56 +0000 2025,"But, if you want to get more granular, it's really more complicated than that. Individually, the growth in '25 Capex varies significantly from company to company: $META +59% YoY $AMZN +35% YoY $GOOG +43% YoY $MSFT +6% YoY",AMZN,Amazon
Wed Feb 19 14:34:02 +0000 2025,How #AI investing works. How companies own part of the stack but also applying it to exiting use-cases while also benefiting from the AI platform growth by having a cloud business like in the case of $AMZN $BABA $GOOG $MSFT.,AMZN,Amazon
Wed Feb 19 22:35:32 +0000 2025,Embrace the hardship Thats when you move the fastest on your path You'll see clearer sooner You'll be free from the shakles like greed. { $xrp $xlm $ada $ltc #litecoin #xrparmy $btc $gold $silver $matic $eth $Spy $nasdaq $nvidia $meta $google #stocks $msft $tesla $amzn #Crypto },AMZN,Amazon
Wed Feb 19 17:07:23 +0000 2025,"(10/10) Keefe, Bruyette &amp; Woods' Meyer Shields raises Travelers $TRV target price from $275 to $286, updating the rating from ""PARALLEL PERFORMANCE"" to ""OUTPERFORM."" $AAPL $MSFT $AMZN $GOOGL $META $TSLA $NVDA $BRK.A $JNJ $V $UNH $HD $PG $JPM $MA $DIS $PYPL $VZ $ADBE $NFLX $INTC",AMZN,Amazon
Wed Feb 19 01:45:27 +0000 2025,Earnings from 2 weeks ago ️ $PLTR $AMD $AMZN $GOOGL $PYPL $UBER $F $SNAP $QCOM $SPOT $DIS $ARM $LLY $CMG $SYM $KD $PFE $ENPH $RBLX $ELF $REGN $NET $NVO $AFRM $AMSC $PEP $PTON $FTNT $COP $VKTX $RBB $CLX $DOC $SAIA $ORLY $RACE $NXPI $TSN $MCHP $AMGN $MRK $HSY $EL $PINS $EA $VCTR,AMZN,Amazon
Wed Feb 19 05:07:18 +0000 2025,PLZ DO NOT CALL me AFRICAN AMERICAN .... . I am an AMERICAN ... Where the Fudge AFRICA came from???? . $TSLA $QQQ $NFLX BTC Bitcoin $AAPL $SNOW $META $ARKK $GOOG $AMD $AVGO $MSFT $AMZN Trump &amp; Republicans &amp; Democrats MAGA,AMZN,Amazon
